timestamp,run_id,phase,source,event,bus,v_raw,i_raw,v_final,i_final,breaker_cmd,breaker_fb,ttl,client,detail
2026-04-29 01:33:16,no_attack,pre_attack,h3,final_forward,4,0.959000,506.900000,0.959000,506.900000,1,1,,,RTU
2026-04-29 01:33:16,no_attack,pre_attack,h3,final_forward,5,0.992000,507.360000,0.992000,507.360000,1,1,,,RTU
2026-04-29 01:33:19,no_attack,pre_attack,h2,original_sample,1,1.022000,644.460000,1.022000,644.460000,1,,,,
2026-04-29 01:33:19,no_attack,pre_attack,h2,original_sample,2,1.048000,217.100000,1.048000,217.100000,1,,,,
2026-04-29 01:33:19,no_attack,pre_attack,h2,original_sample,3,0.990000,406.840000,0.990000,406.840000,1,,,,
2026-04-29 01:33:19,no_attack,pre_attack,h2,original_sample,4,1.036000,333.780000,1.036000,333.780000,1,,,,
2026-04-29 01:33:19,no_attack,pre_attack,h2,original_sample,5,0.969000,505.240000,0.969000,505.240000,1,,,,
2026-04-29 01:33:20,no_attack,pre_attack,h3,final_forward,1,1.022000,644.460000,1.022000,644.460000,1,1,,,RTU
2026-04-29 01:33:20,no_attack,pre_attack,h3,final_forward,2,1.048000,217.100000,1.048000,217.100000,1,1,,,RTU
2026-04-29 01:33:20,no_attack,pre_attack,h3,final_forward,3,0.990000,406.840000,0.990000,406.840000,1,1,,,RTU
2026-04-29 01:33:20,no_attack,pre_attack,h3,final_forward,4,1.036000,333.780000,1.036000,333.780000,1,1,,,RTU
2026-04-29 01:33:20,no_attack,pre_attack,h3,final_forward,5,0.969000,505.240000,0.969000,505.240000,1,1,,,RTU
2026-04-29 01:33:23,no_attack,pre_attack,h2,original_sample,1,0.992000,364.060000,0.992000,364.060000,1,,,,
2026-04-29 01:33:23,no_attack,pre_attack,h2,original_sample,2,0.974000,878.780000,0.974000,878.780000,1,,,,
2026-04-29 01:33:23,no_attack,pre_attack,h2,original_sample,3,0.994000,797.400000,0.994000,797.400000,1,,,,
2026-04-29 01:33:23,no_attack,pre_attack,h2,original_sample,4,1.005000,192.200000,1.005000,192.200000,1,,,,
2026-04-29 01:33:23,no_attack,pre_attack,h2,original_sample,5,1.049000,744.820000,1.049000,744.820000,1,,,,
2026-04-29 01:33:24,no_attack,pre_attack,h3,final_forward,1,0.992000,364.060000,0.992000,364.060000,1,1,,,RTU
2026-04-29 01:33:24,no_attack,pre_attack,h3,final_forward,2,0.974000,878.780000,0.974000,878.780000,1,1,,,RTU
2026-04-29 01:33:24,no_attack,pre_attack,h3,final_forward,3,0.994000,797.400000,0.994000,797.400000,1,1,,,RTU
2026-04-29 01:33:24,no_attack,pre_attack,h3,final_forward,4,1.004000,192.200000,1.004000,192.200000,1,1,,,RTU
2026-04-29 01:33:24,no_attack,pre_attack,h3,final_forward,5,1.049000,744.820000,1.049000,744.820000,1,1,,,RTU
2026-04-29 01:33:27,no_attack,pre_attack,h2,original_sample,1,1.046000,812.120000,1.046000,812.120000,1,,,,
2026-04-29 01:33:27,no_attack,pre_attack,h2,original_sample,2,1.034000,269.980000,1.034000,269.980000,1,,,,
2026-04-29 01:33:27,no_attack,pre_attack,h2,original_sample,3,0.998000,309.520000,0.998000,309.520000,1,,,,
2026-04-29 01:33:27,no_attack,pre_attack,h2,original_sample,4,0.990000,201.360000,0.990000,201.360000,1,,,,
2026-04-29 01:33:27,no_attack,pre_attack,h2,original_sample,5,0.987000,905.660000,0.987000,905.660000,1,,,,
2026-04-29 01:33:28,no_attack,pre_attack,h3,final_forward,1,1.046000,812.120000,1.046000,812.120000,1,1,,,RTU
2026-04-29 01:33:28,no_attack,pre_attack,h3,final_forward,2,1.034000,269.980000,1.034000,269.980000,1,1,,,RTU
2026-04-29 01:33:28,no_attack,pre_attack,h3,final_forward,3,0.998000,309.520000,0.998000,309.520000,1,1,,,RTU
2026-04-29 01:33:28,no_attack,pre_attack,h3,final_forward,4,0.990000,201.360000,0.990000,201.360000,1,1,,,RTU
2026-04-29 01:33:28,no_attack,pre_attack,h3,final_forward,5,0.987000,905.660000,0.987000,905.660000,1,1,,,RTU
2026-04-29 01:33:31,no_attack,pre_attack,h2,original_sample,1,1.046000,812.120000,1.046000,812.120000,1,,,,
2026-04-29 01:33:31,no_attack,pre_attack,h2,original_sample,2,1.034000,269.980000,1.034000,269.980000,1,,,,
2026-04-29 01:33:31,no_attack,pre_attack,h2,original_sample,3,0.998000,309.520000,0.998000,309.520000,1,,,,
2026-04-29 01:33:31,no_attack,pre_attack,h2,original_sample,4,0.990000,201.360000,0.990000,201.360000,1,,,,
2026-04-29 01:33:31,no_attack,pre_attack,h2,original_sample,5,0.987000,905.660000,0.987000,905.660000,1,,,,
2026-04-29 01:37:19,no_attack,pre_attack,h3,final_forward,1,0.000000,0.000000,0.000000,0.000000,1,0,,,RTU
2026-04-29 01:37:19,no_attack,pre_attack,h3,final_forward,2,0.000000,0.000000,0.000000,0.000000,1,0,,,RTU
2026-04-29 01:37:19,no_attack,pre_attack,h3,final_forward,3,0.000000,0.000000,0.000000,0.000000,1,0,,,RTU
2026-04-29 01:37:19,no_attack,pre_attack,h3,final_forward,4,0.000000,0.000000,0.000000,0.000000,1,0,,,RTU
2026-04-29 01:37:19,no_attack,pre_attack,h3,final_forward,5,0.000000,0.000000,0.000000,0.000000,1,0,,,RTU
2026-04-29 01:37:19,no_attack,pre_attack,h2,original_sample,1,1.013000,167.500000,1.013000,167.500000,1,,,,
2026-04-29 01:37:19,no_attack,pre_attack,h2,original_sample,2,0.977000,330.240000,0.977000,330.240000,1,,,,
2026-04-29 01:37:19,no_attack,pre_attack,h2,original_sample,3,1.023000,639.800000,1.023000,639.800000,1,,,,
2026-04-29 01:37:19,no_attack,pre_attack,h2,original_sample,4,1.039000,212.840000,1.039000,212.840000,1,,,,
2026-04-29 01:37:19,no_attack,pre_attack,h2,original_sample,5,0.992000,174.820000,0.992000,174.820000,1,,,,
