timestamp,waktu,iterasi_ke,run_id,bus,v_berfore,v_after,i_before,i_after,v_dt,breaker_cmd,breaker_fb
2026-05-09 22:56:43,53,,no_attack,1,1.031000,1.031000,703.103448,703.103448,1.037542,1,1
2026-05-09 22:56:43,53,,no_attack,2,1.016000,1.016000,318.379310,318.379310,1.041379,1,1
2026-05-09 22:56:43,53,,no_attack,3,0.969000,0.969000,176.482759,176.482759,1.038032,1,1
2026-05-09 22:56:43,53,,no_attack,4,0.974000,0.974000,528.448276,528.448276,1.034207,1,1
2026-05-09 22:56:43,53,,no_attack,5,1.034000,1.034000,201.068966,201.068966,1.036023,1,1
2026-05-09 22:56:47,54,,no_attack,1,0.991000,0.991000,638.379310,638.379310,1.036419,1,1
2026-05-09 22:56:47,54,,no_attack,2,0.969000,0.969000,705.241379,705.241379,1.042844,1,1
2026-05-09 22:56:47,54,,no_attack,3,0.999000,0.999000,338.827586,338.827586,1.039269,1,1
2026-05-09 22:56:47,54,,no_attack,4,1.014000,1.014000,154.344828,154.344828,1.035391,1,1
2026-05-09 22:56:47,54,,no_attack,5,1.025000,1.025000,721.793103,721.793103,1.037376,1,1
2026-05-09 22:56:51,55,,no_attack,1,0.960000,0.960000,496.344828,496.344828,1.036217,1,1
2026-05-09 22:56:51,55,,no_attack,2,0.967000,0.967000,912.827586,912.827586,1.041596,1,1
2026-05-09 22:56:51,55,,no_attack,3,1.000000,1.000000,190.517241,190.517241,1.038861,1,1
2026-05-09 22:56:51,55,,no_attack,4,0.974000,0.974000,820.206897,820.206897,1.036284,1,1
2026-05-09 22:56:51,55,,no_attack,5,0.995000,0.995000,767.172414,767.172414,1.037541,1,1
2026-05-09 22:56:55,56,,no_attack,1,1.016000,1.016000,891.137931,891.137931,1.037011,1,1
2026-05-09 22:56:55,56,,no_attack,2,1.008000,1.008000,868.896552,868.896552,1.039008,1,1
2026-05-09 22:56:55,56,,no_attack,3,1.039000,1.039000,596.517241,596.517241,1.036694,1,1
2026-05-09 22:56:55,56,,no_attack,4,1.020000,1.020000,526.034483,526.034483,1.032151,1,1
2026-05-09 22:56:55,56,,no_attack,5,1.033000,1.033000,552.172414,552.172414,1.033653,1,1
2026-05-09 22:56:59,57,,no_attack,1,1.039000,1.039000,692.275862,692.275862,1.034235,1,1
2026-05-09 22:56:59,57,,no_attack,2,0.997000,0.997000,351.137931,351.137931,1.036826,1,1
2026-05-09 22:56:59,57,,no_attack,3,0.974000,0.974000,655.517241,655.517241,1.034728,1,1
2026-05-09 22:56:59,57,,no_attack,4,1.026000,1.026000,535.931034,535.931034,1.031519,1,1
2026-05-09 22:56:59,57,,no_attack,5,1.012000,1.012000,357.448276,357.448276,1.032977,1,1
2026-05-09 22:57:03,58,,no_attack,1,1.039000,1.039000,692.275862,692.275862,1.034204,1,1
2026-05-09 22:57:03,58,,no_attack,2,0.997000,0.997000,351.137931,351.137931,1.038860,1,1
2026-05-09 22:57:03,58,,no_attack,3,0.974000,0.974000,655.517241,655.517241,1.035149,1,1
2026-05-09 22:57:03,58,,no_attack,4,1.026000,1.026000,535.931034,535.931034,1.032389,1,1
2026-05-09 22:57:03,58,,no_attack,5,1.012000,1.012000,357.448276,357.448276,1.034038,1,1
2026-05-09 22:57:07,59,,no_attack,1,0.957000,0.957000,386.827586,386.827586,1.034175,1,1
2026-05-09 22:57:07,59,,no_attack,2,0.977000,0.977000,405.655172,405.655172,1.040141,1,1
2026-05-09 22:57:07,59,,no_attack,3,1.004000,1.004000,257.068966,257.068966,1.035373,1,1
2026-05-09 22:57:07,59,,no_attack,4,0.973000,0.973000,700.689655,700.689655,1.032908,1,1
2026-05-09 22:57:07,59,,no_attack,5,1.020000,1.020000,197.448276,197.448276,1.034681,1,1
2026-05-09 22:57:11,60,,no_attack,1,0.990000,0.990000,571.724138,571.724138,1.036932,1,1
2026-05-09 22:57:11,60,,no_attack,2,0.991000,0.991000,312.931034,312.931034,1.041510,1,1
2026-05-09 22:57:11,60,,no_attack,3,0.992000,0.992000,849.517241,849.517241,1.036695,1,1
2026-05-09 22:57:11,60,,no_attack,4,1.008000,1.008000,677.379310,677.379310,1.033297,1,1
2026-05-09 22:57:11,60,,no_attack,5,1.035000,1.035000,711.137931,711.137931,1.035474,1,1
2026-05-09 22:57:15,61,,no_attack,1,0.988000,0.988000,158.931034,158.931034,1.036988,1,1
2026-05-09 22:57:15,61,,no_attack,2,0.985000,0.985000,738.206897,738.206897,1.041198,1,1
2026-05-09 22:57:15,61,,no_attack,3,1.035000,1.035000,849.758621,849.758621,1.034422,1,1
2026-05-09 22:57:15,61,,no_attack,4,0.991000,0.991000,728.620690,728.620690,1.030519,1,1
2026-05-09 22:57:15,61,,no_attack,5,1.004000,1.004000,609.862069,609.862069,1.032519,1,1
2026-05-09 22:57:19,62,,no_attack,1,0.972000,0.972000,329.103448,329.103448,1.039986,1,1
2026-05-09 22:57:19,62,,no_attack,2,0.993000,0.993000,175.793103,175.793103,1.038799,1,1
2026-05-09 22:57:19,62,,no_attack,3,0.983000,0.983000,681.758621,681.758621,1.031953,1,1
2026-05-09 22:57:19,62,,no_attack,4,0.990000,0.990000,281.103448,281.103448,1.028484,1,1
2026-05-09 22:57:19,62,,no_attack,5,0.996000,0.996000,250.724138,250.724138,1.030524,1,1
2026-05-09 22:57:23,63,,no_attack,1,1.012000,1.012000,171.000000,171.000000,1.039986,1,1
2026-05-09 22:57:23,63,,no_attack,2,0.989000,0.989000,589.275862,589.275862,1.038799,1,1
2026-05-09 22:57:23,63,,no_attack,3,0.952000,0.952000,674.724138,674.724138,1.031953,1,1
2026-05-09 22:57:23,63,,no_attack,4,0.963000,0.963000,523.758621,523.758621,1.028484,1,1
2026-05-09 22:57:23,63,,no_attack,5,0.955000,0.955000,462.517241,462.517241,1.030524,1,1
2026-05-09 22:57:27,64,,no_attack,1,1.012000,1.012000,171.000000,171.000000,1.041193,1,1
2026-05-09 22:57:27,64,,no_attack,2,0.989000,0.989000,589.275862,589.275862,1.041670,1,1
2026-05-09 22:57:27,64,,no_attack,3,0.952000,0.952000,674.724138,674.724138,1.034464,1,1
2026-05-09 22:57:27,64,,no_attack,4,0.963000,0.963000,523.758621,523.758621,1.032656,1,1
2026-05-09 22:57:27,64,,no_attack,5,0.955000,0.955000,462.517241,462.517241,1.034510,1,1
2026-05-09 22:57:31,65,,no_attack,1,0.971000,0.971000,413.793103,413.793103,1.042753,1,1
2026-05-09 22:57:31,65,,no_attack,2,1.026000,1.026000,430.482759,430.482759,1.040817,1,1
2026-05-09 22:57:31,65,,no_attack,3,1.025000,1.025000,767.758621,767.758621,1.034224,1,1
2026-05-09 22:57:31,65,,no_attack,4,0.975000,0.975000,220.482759,220.482759,1.032636,1,1
2026-05-09 22:57:31,65,,no_attack,5,0.951000,0.951000,592.482759,592.482759,1.034472,1,1
2026-05-09 22:57:35,66,,no_attack,1,1.049000,1.049000,399.517241,399.517241,1.042176,1,1
2026-05-09 22:57:35,66,,no_attack,2,1.014000,1.014000,737.379310,737.379310,1.041018,1,1
2026-05-09 22:57:35,66,,no_attack,3,1.014000,1.014000,716.965517,716.965517,1.034489,1,1
2026-05-09 22:57:35,66,,no_attack,4,1.044000,1.044000,291.482759,291.482759,1.034171,1,1
2026-05-09 22:57:35,66,,no_attack,5,0.952000,0.952000,282.310345,282.310345,1.035557,1,1
2026-05-09 22:57:39,67,,no_attack,1,0.962000,0.962000,688.931034,688.931034,1.041590,1,1
2026-05-09 22:57:39,67,,no_attack,2,1.006000,1.006000,316.758621,316.758621,1.039717,1,1
2026-05-09 22:57:39,67,,no_attack,3,1.018000,1.018000,723.103448,723.103448,1.034665,1,1
2026-05-09 22:57:39,67,,no_attack,4,0.966000,0.966000,636.896552,636.896552,1.035818,1,1
2026-05-09 22:57:39,67,,no_attack,5,1.024000,1.024000,234.103448,234.103448,1.037218,1,1
2026-05-09 22:57:43,68,,no_attack,1,1.031000,1.031000,860.931034,860.931034,1.039487,1,1
2026-05-09 22:57:43,68,,no_attack,2,0.960000,0.960000,179.137931,179.137931,1.040762,1,1
2026-05-09 22:57:43,68,,no_attack,3,0.981000,0.981000,682.034483,682.034483,1.034798,1,1
2026-05-09 22:57:43,68,,no_attack,4,1.045000,1.045000,435.172414,435.172414,1.035054,1,1
2026-05-09 22:57:43,68,,no_attack,5,1.020000,1.020000,206.068966,206.068966,1.036838,1,1
2026-05-09 22:57:47,69,,no_attack,1,1.031000,1.031000,860.931034,860.931034,1.036474,1,1
2026-05-09 22:57:47,69,,no_attack,2,0.960000,0.960000,179.137931,179.137931,1.042503,1,1
2026-05-09 22:57:47,69,,no_attack,3,0.981000,0.981000,682.034483,682.034483,1.035978,1,1
2026-05-09 22:57:47,69,,no_attack,4,1.045000,1.045000,435.172414,435.172414,1.036030,1,1
2026-05-09 22:57:47,69,,no_attack,5,1.020000,1.020000,206.068966,206.068966,1.037893,1,1
2026-05-09 22:57:51,70,,no_attack,1,1.018000,1.018000,619.172414,619.172414,1.034455,1,1
2026-05-09 22:57:51,70,,no_attack,2,0.960000,0.960000,772.517241,772.517241,1.043602,1,1
2026-05-09 22:57:51,70,,no_attack,3,1.035000,1.035000,589.862069,589.862069,1.036720,1,1
2026-05-09 22:57:51,70,,no_attack,4,0.962000,0.962000,938.551724,938.551724,1.036641,1,1
2026-05-09 22:57:51,70,,no_attack,5,1.028000,1.028000,405.896552,405.896552,1.038555,1,1
2026-05-09 22:57:55,71,,no_attack,1,0.992000,0.992000,438.344828,438.344828,1.034753,1,1
2026-05-09 22:57:55,71,,no_attack,2,1.000000,1.000000,412.586207,412.586207,1.040550,1,1
2026-05-09 22:57:55,71,,no_attack,3,1.034000,1.034000,753.448276,753.448276,1.034495,1,1
2026-05-09 22:57:55,71,,no_attack,4,0.960000,0.960000,921.758621,921.758621,1.032712,1,1
2026-05-09 22:57:55,71,,no_attack,5,1.012000,1.012000,774.172414,774.172414,1.035004,1,1
2026-05-09 22:57:59,72,,no_attack,1,1.020000,1.020000,474.862069,474.862069,1.036478,1,1
2026-05-09 22:57:59,72,,no_attack,2,1.022000,1.022000,868.655172,868.655172,1.039771,1,1
2026-05-09 22:57:59,72,,no_attack,3,0.977000,0.977000,787.103448,787.103448,1.032147,1,1
2026-05-09 22:57:59,72,,no_attack,4,1.002000,1.002000,519.310345,519.310345,1.028257,1,1
2026-05-09 22:57:59,72,,no_attack,5,0.993000,0.993000,714.758621,714.758621,1.030546,1,1
2026-05-09 22:58:03,73,,no_attack,1,0.976000,0.976000,821.241379,821.241379,1.037125,1,1
2026-05-09 22:58:03,73,,no_attack,2,1.033000,1.033000,211.655172,211.655172,1.037115,1,1
2026-05-09 22:58:03,73,,no_attack,3,1.038000,1.038000,326.103448,326.103448,1.030850,1,1
2026-05-09 22:58:03,73,,no_attack,4,0.996000,0.996000,620.275862,620.275862,1.028059,1,1
2026-05-09 22:58:03,73,,no_attack,5,0.987000,0.987000,176.551724,176.551724,1.029951,1,1
2026-05-09 22:58:07,74,,no_attack,1,0.976000,0.976000,821.241379,821.241379,1.035583,1,1
2026-05-09 22:58:07,74,,no_attack,2,1.033000,1.033000,211.655172,211.655172,1.040413,1,1
2026-05-09 22:58:07,74,,no_attack,3,1.038000,1.038000,326.103448,326.103448,1.034352,1,1
2026-05-09 22:58:07,74,,no_attack,4,0.996000,0.996000,620.275862,620.275862,1.031138,1,1
2026-05-09 22:58:07,74,,no_attack,5,0.987000,0.987000,176.551724,176.551724,1.033291,1,1
2026-05-09 22:58:11,75,,no_attack,1,1.035000,1.035000,281.344828,281.344828,1.034537,1,1
2026-05-09 22:58:11,75,,no_attack,2,0.971000,0.971000,783.655172,783.655172,1.042436,1,1
2026-05-09 22:58:11,75,,no_attack,3,0.984000,0.984000,837.379310,837.379310,1.036419,1,1
2026-05-09 22:58:11,75,,no_attack,4,1.020000,1.020000,356.103448,356.103448,1.032884,1,1
2026-05-09 22:58:11,75,,no_attack,5,0.951000,0.951000,920.793103,920.793103,1.035214,1,1
2026-05-09 22:58:15,76,,no_attack,1,0.958000,0.958000,732.137931,732.137931,1.037465,1,1
2026-05-09 22:58:15,76,,no_attack,2,0.998000,0.998000,731.689655,731.689655,1.039759,1,1
2026-05-09 22:58:15,76,,no_attack,3,1.018000,1.018000,633.137931,633.137931,1.034019,1,1
2026-05-09 22:58:15,76,,no_attack,4,0.999000,0.999000,758.068966,758.068966,1.031687,1,1
2026-05-09 22:58:15,76,,no_attack,5,0.959000,0.959000,335.206897,335.206897,1.033317,1,1
2026-05-09 22:58:19,77,,no_attack,1,1.018000,1.018000,378.827586,378.827586,1.036211,1,1
2026-05-09 22:58:19,77,,no_attack,2,1.008000,1.008000,509.379310,509.379310,1.038233,1,1
2026-05-09 22:58:19,77,,no_attack,3,1.002000,1.002000,475.620690,475.620690,1.033144,1,1
2026-05-09 22:58:19,77,,no_attack,4,1.024000,1.024000,395.137931,395.137931,1.030776,1,1
2026-05-09 22:58:19,77,,no_attack,5,1.020000,1.020000,352.034483,352.034483,1.032789,1,1
2026-05-09 22:58:23,78,,no_attack,1,0.975000,0.975000,250.793103,250.793103,1.038082,1,1
2026-05-09 22:58:23,78,,no_attack,2,0.969000,0.969000,251.448276,251.448276,1.039499,1,1
2026-05-09 22:58:23,78,,no_attack,3,1.002000,1.002000,731.310345,731.310345,1.034796,1,1
2026-05-09 22:58:23,78,,no_attack,4,0.968000,0.968000,327.931034,327.931034,1.033029,1,1
2026-05-09 22:58:23,78,,no_attack,5,0.998000,0.998000,706.344828,706.344828,1.034903,1,1
2026-05-09 22:58:27,79,,no_attack,1,0.975000,0.975000,250.793103,250.793103,1.040359,1,1
2026-05-09 22:58:27,79,,no_attack,2,0.969000,0.969000,251.448276,251.448276,1.041142,1,1
2026-05-09 22:58:27,79,,no_attack,3,1.002000,1.002000,731.310345,731.310345,1.034811,1,1
2026-05-09 22:58:27,79,,no_attack,4,0.967000,0.967000,168.724138,168.724138,1.033131,1,1
2026-05-09 22:58:27,79,,no_attack,5,1.002000,1.002000,360.551724,360.551724,1.034581,1,1
2026-05-09 22:58:31,80,,no_attack,1,1.047000,1.047000,527.586207,527.586207,1.041944,1,1
2026-05-09 22:58:31,80,,no_attack,2,0.978000,0.978000,234.310345,234.310345,1.042658,1,1
2026-05-09 22:58:31,80,,no_attack,3,0.969000,0.969000,336.344828,336.344828,1.035816,1,1
2026-05-09 22:58:31,80,,no_attack,4,0.967000,0.967000,168.724138,168.724138,1.035561,1,1
2026-05-09 22:58:31,80,,no_attack,5,1.002000,1.002000,360.551724,360.551724,1.036830,1,1
2026-05-09 22:58:35,81,,no_attack,1,1.047000,1.047000,548.620690,548.620690,1.040718,1,1
2026-05-09 22:58:35,81,,no_attack,2,1.018000,1.018000,244.034483,244.034483,1.044260,1,1
2026-05-09 22:58:35,81,,no_attack,3,1.036000,1.036000,508.241379,508.241379,1.037942,1,1
2026-05-09 22:58:35,81,,no_attack,4,1.037000,1.037000,569.206897,569.206897,1.037612,1,1
2026-05-09 22:58:35,81,,no_attack,5,0.996000,0.996000,490.000000,490.000000,1.038761,1,1
2026-05-09 22:58:39,82,,no_attack,1,0.968000,0.968000,197.965517,197.965517,1.039562,1,1
2026-05-09 22:58:39,82,,no_attack,2,1.044000,1.044000,495.103448,495.103448,1.044266,1,1
2026-05-09 22:58:39,82,,no_attack,3,1.032000,1.032000,443.896552,443.896552,1.037356,1,1
2026-05-09 22:58:39,82,,no_attack,4,0.957000,0.957000,660.793103,660.793103,1.035578,1,1
2026-05-09 22:58:39,82,,no_attack,5,0.955000,0.955000,278.793103,278.793103,1.037002,1,1
2026-05-09 22:58:43,83,,no_attack,1,1.006000,1.006000,381.896552,381.896552,1.041638,1,1
2026-05-09 22:58:43,83,,no_attack,2,1.049000,1.049000,231.448276,231.448276,1.043154,1,1
2026-05-09 22:58:43,83,,no_attack,3,1.026000,1.026000,599.172414,599.172414,1.036825,1,1
2026-05-09 22:58:43,83,,no_attack,4,1.029000,1.029000,315.517241,315.517241,1.034530,1,1
2026-05-09 22:58:43,83,,no_attack,5,1.002000,1.002000,495.068966,495.068966,1.036379,1,1
2026-05-09 22:58:47,84,,no_attack,1,0.994000,0.994000,813.310345,813.310345,1.041659,1,1
2026-05-09 22:58:47,84,,no_attack,2,1.049000,1.049000,367.482759,367.482759,1.043773,1,1
2026-05-09 22:58:47,84,,no_attack,3,1.012000,1.012000,610.172414,610.172414,1.036858,1,1
2026-05-09 22:58:47,84,,no_attack,4,1.024000,1.024000,854.827586,854.827586,1.034987,1,1
2026-05-09 22:58:47,84,,no_attack,5,0.970000,0.970000,322.931034,322.931034,1.036585,1,1
2026-05-09 22:58:51,85,,no_attack,1,0.994000,0.994000,813.310345,813.310345,1.038298,1,1
2026-05-09 22:58:51,85,,no_attack,2,1.049000,1.049000,367.482759,367.482759,1.042809,1,1
2026-05-09 22:58:51,85,,no_attack,3,1.012000,1.012000,610.172414,610.172414,1.035806,1,1
2026-05-09 22:58:51,85,,no_attack,4,1.024000,1.024000,854.827586,854.827586,1.032745,1,1
2026-05-09 22:58:51,85,,no_attack,5,0.970000,0.970000,322.931034,322.931034,1.034876,1,1
2026-05-09 22:58:55,86,,no_attack,1,1.016000,1.016000,268.034483,268.034483,1.036046,1,1
2026-05-09 22:58:55,86,,no_attack,2,0.967000,0.967000,216.862069,216.862069,1.042078,1,1
2026-05-09 22:58:55,86,,no_attack,3,0.950000,0.950000,522.137931,522.137931,1.034942,1,1
2026-05-09 22:58:55,86,,no_attack,4,1.008000,1.008000,371.206897,371.206897,1.031045,1,1
2026-05-09 22:58:55,86,,no_attack,5,0.973000,0.973000,710.862069,710.862069,1.033531,1,1
2026-05-09 22:58:59,87,,no_attack,1,1.020000,1.020000,488.931034,488.931034,1.038876,1,1
2026-05-09 22:58:59,87,,no_attack,2,1.018000,1.018000,841.517241,841.517241,1.043291,1,1
2026-05-09 22:58:59,87,,no_attack,3,1.028000,1.028000,611.724138,611.724138,1.035632,1,1
2026-05-09 22:58:59,87,,no_attack,4,1.016000,1.016000,851.000000,851.000000,1.031746,1,1
2026-05-09 22:58:59,87,,no_attack,5,0.992000,0.992000,572.206897,572.206897,1.033678,1,1
2026-05-09 22:59:03,88,,no_attack,1,1.014000,1.014000,833.137931,833.137931,1.038559,1,1
2026-05-09 22:59:03,88,,no_attack,2,1.032000,1.032000,200.448276,200.448276,1.039641,1,1
2026-05-09 22:59:03,88,,no_attack,3,0.966000,0.966000,400.551724,400.551724,1.033268,1,1
2026-05-09 22:59:03,88,,no_attack,4,1.024000,1.024000,572.448276,572.448276,1.028992,1,1
2026-05-09 22:59:03,88,,no_attack,5,0.978000,0.978000,252.724138,252.724138,1.031148,1,1
2026-05-09 22:59:07,89,,no_attack,1,1.018000,1.018000,673.586207,673.586207,1.036158,1,1
2026-05-09 22:59:07,89,,no_attack,2,1.044000,1.044000,511.620690,511.620690,1.041885,1,1
2026-05-09 22:59:07,89,,no_attack,3,0.999000,0.999000,214.034483,214.034483,1.035523,1,1
2026-05-09 22:59:07,89,,no_attack,4,0.953000,0.953000,505.344828,505.344828,1.031383,1,1
2026-05-09 22:59:07,89,,no_attack,5,0.982000,0.982000,349.724138,349.724138,1.033620,1,1
2026-05-09 22:59:11,90,,no_attack,1,1.018000,1.018000,673.586207,673.586207,1.035712,1,1
2026-05-09 22:59:11,90,,no_attack,2,1.044000,1.044000,511.620690,511.620690,1.041919,1,1
2026-05-09 22:59:11,90,,no_attack,3,0.999000,0.999000,214.034483,214.034483,1.037016,1,1
2026-05-09 22:59:11,90,,no_attack,4,0.953000,0.953000,505.344828,505.344828,1.033248,1,1
2026-05-09 22:59:11,90,,no_attack,5,0.982000,0.982000,349.724138,349.724138,1.035347,1,1
2026-05-09 22:59:15,91,,no_attack,1,0.959000,0.959000,924.034483,924.034483,1.035418,1,1
2026-05-09 22:59:15,91,,no_attack,2,1.033000,1.033000,572.068966,572.068966,1.041925,1,1
2026-05-09 22:59:15,91,,no_attack,3,1.045000,1.045000,875.517241,875.517241,1.037958,1,1
2026-05-09 22:59:15,91,,no_attack,4,1.016000,1.016000,352.034483,352.034483,1.034426,1,1
2026-05-09 22:59:15,91,,no_attack,5,0.954000,0.954000,764.551724,764.551724,1.036438,1,1
2026-05-09 22:59:19,92,,no_attack,1,0.997000,0.997000,651.413793,651.413793,1.035418,1,1
2026-05-09 22:59:19,92,,no_attack,2,1.041000,1.041000,279.344828,279.344828,1.041925,1,1
2026-05-09 22:59:19,92,,no_attack,3,1.008000,1.008000,631.344828,631.344828,1.037958,1,1
2026-05-09 22:59:19,92,,no_attack,4,0.999000,0.999000,222.310345,222.310345,1.034426,1,1
2026-05-09 22:59:19,92,,no_attack,5,0.984000,0.984000,413.068966,413.068966,1.036438,1,1
2026-05-09 22:59:23,93,,no_attack,1,1.016000,1.016000,793.310345,793.310345,1.033453,1,1
2026-05-09 22:59:23,93,,no_attack,2,0.982000,0.982000,693.448276,693.448276,1.040065,1,1
2026-05-09 22:59:23,93,,no_attack,3,0.978000,0.978000,892.413793,892.413793,1.035447,1,1
2026-05-09 22:59:23,93,,no_attack,4,1.031000,1.031000,554.724138,554.724138,1.033556,1,1
2026-05-09 22:59:23,93,,no_attack,5,0.995000,0.995000,394.241379,394.241379,1.035023,1,1
2026-05-09 22:59:27,94,,no_attack,1,0.982000,0.982000,908.620690,908.620690,1.032786,1,1
2026-05-09 22:59:27,94,,no_attack,2,0.990000,0.990000,550.310345,550.310345,1.038399,1,1
2026-05-09 22:59:27,94,,no_attack,3,1.048000,1.048000,623.724138,623.724138,1.033653,1,1
2026-05-09 22:59:27,94,,no_attack,4,1.004000,1.004000,465.758621,465.758621,1.032681,1,1
2026-05-09 22:59:27,94,,no_attack,5,0.968000,0.968000,442.310345,442.310345,1.034305,1,1
2026-05-09 22:59:31,95,,no_attack,1,0.982000,0.982000,908.620690,908.620690,1.031771,1,1
2026-05-09 22:59:31,95,,no_attack,2,0.990000,0.990000,550.310345,550.310345,1.038586,1,1
2026-05-09 22:59:31,95,,no_attack,3,1.048000,1.048000,623.724138,623.724138,1.033936,1,1
2026-05-09 22:59:31,95,,no_attack,4,1.004000,1.004000,465.758621,465.758621,1.033207,1,1
2026-05-09 22:59:31,95,,no_attack,5,0.968000,0.968000,442.310345,442.310345,1.034789,1,1
2026-05-09 22:59:35,96,,no_attack,1,1.025000,1.025000,613.827586,613.827586,1.031106,1,1
2026-05-09 22:59:35,96,,no_attack,2,1.025000,1.025000,300.000000,300.000000,1.038705,1,1
2026-05-09 22:59:35,96,,no_attack,3,1.004000,1.004000,855.931034,855.931034,1.034117,1,1
2026-05-09 22:59:35,96,,no_attack,4,0.993000,0.993000,689.413793,689.413793,1.033546,1,1
2026-05-09 22:59:35,96,,no_attack,5,0.962000,0.962000,930.034483,930.034483,1.035101,1,1
2026-05-09 22:59:40,97,,no_attack,1,1.010000,1.010000,331.448276,331.448276,1.032663,1,1
2026-05-09 22:59:40,97,,no_attack,2,0.965000,0.965000,592.965517,592.965517,1.039096,1,1
2026-05-09 22:59:40,97,,no_attack,3,1.004000,1.004000,222.482759,222.482759,1.032177,1,1
2026-05-09 22:59:40,97,,no_attack,4,1.049000,1.049000,809.068966,809.068966,1.029708,1,1
2026-05-09 22:59:40,97,,no_attack,5,0.996000,0.996000,243.068966,243.068966,1.031191,1,1
2026-05-09 22:59:44,98,,no_attack,1,1.033000,1.033000,515.551724,515.551724,1.036127,1,1
2026-05-09 22:59:44,98,,no_attack,2,1.020000,1.020000,529.241379,529.241379,1.039728,1,1
2026-05-09 22:59:44,98,,no_attack,3,0.977000,0.977000,807.551724,807.551724,1.033979,1,1
2026-05-09 22:59:44,98,,no_attack,4,1.048000,1.048000,322.931034,322.931034,1.030027,1,1
2026-05-09 22:59:44,98,,no_attack,5,1.004000,1.004000,442.862069,442.862069,1.032163,1,1
2026-05-09 22:59:48,99,,no_attack,1,1.042000,1.042000,518.310345,518.310345,1.036834,1,1
2026-05-09 22:59:48,99,,no_attack,2,1.020000,1.020000,529.241379,529.241379,1.039672,1,1
2026-05-09 22:59:48,99,,no_attack,3,0.977000,0.977000,807.551724,807.551724,1.034082,1,1
2026-05-09 22:59:48,99,,no_attack,4,1.048000,1.048000,322.931034,322.931034,1.032196,1,1
2026-05-09 22:59:48,99,,no_attack,5,1.004000,1.004000,442.862069,442.862069,1.033983,1,1
2026-05-09 22:59:52,100,,no_attack,1,1.042000,1.042000,518.310345,518.310345,1.037231,1,1
2026-05-09 22:59:52,100,,no_attack,2,1.037000,1.037000,781.931034,781.931034,1.039620,1,1
2026-05-09 22:59:52,100,,no_attack,3,0.977000,0.977000,772.413793,772.413793,1.034129,1,1
2026-05-09 22:59:52,100,,no_attack,4,0.991000,0.991000,872.586207,872.586207,1.033577,1,1
2026-05-09 22:59:52,100,,no_attack,5,1.000000,1.000000,777.827586,777.827586,1.035139,1,1
2026-05-09 22:59:56,101,,no_attack,1,0.978000,0.978000,388.724138,388.724138,1.037074,1,1
2026-05-09 22:59:56,101,,no_attack,2,1.008000,1.008000,906.586207,906.586207,1.036829,1,1
2026-05-09 22:59:56,101,,no_attack,3,0.998000,0.998000,266.137931,266.137931,1.031075,1,1
2026-05-09 22:59:56,101,,no_attack,4,1.002000,1.002000,414.206897,414.206897,1.028663,1,1
2026-05-09 22:59:56,101,,no_attack,5,1.004000,1.004000,564.137931,564.137931,1.030429,1,1
2026-05-09 23:00:00,102,,no_attack,1,0.978000,0.978000,388.724138,388.724138,1.038449,1,1
2026-05-09 23:00:00,102,,no_attack,2,1.008000,1.008000,906.586207,906.586207,1.036409,1,1
2026-05-09 23:00:00,102,,no_attack,3,0.998000,0.998000,266.137931,266.137931,1.032892,1,1
2026-05-09 23:00:00,102,,no_attack,4,1.002000,1.002000,414.206897,414.206897,1.030750,1,1
2026-05-09 23:00:00,102,,no_attack,5,1.004000,1.004000,564.137931,564.137931,1.032299,1,1
2026-05-09 23:00:04,103,,no_attack,1,0.995000,0.995000,399.758621,399.758621,1.039325,1,1
2026-05-09 23:00:04,103,,no_attack,2,0.968000,0.968000,706.586207,706.586207,1.036097,1,1
2026-05-09 23:00:04,103,,no_attack,3,1.006000,1.006000,328.344828,328.344828,1.034012,1,1
2026-05-09 23:00:04,103,,no_attack,4,1.027000,1.027000,180.862069,180.862069,1.032034,1,1
2026-05-09 23:00:04,103,,no_attack,5,1.024000,1.024000,673.965517,673.965517,1.033445,1,1
2026-05-09 23:00:08,104,,no_attack,1,1.031000,1.031000,433.517241,433.517241,1.039907,1,1
2026-05-09 23:00:08,104,,no_attack,2,1.016000,1.016000,766.034483,766.034483,1.037333,1,1
2026-05-09 23:00:08,104,,no_attack,3,1.048000,1.048000,506.034483,506.034483,1.035446,1,1
2026-05-09 23:00:08,104,,no_attack,4,0.953000,0.953000,561.689655,561.689655,1.034018,1,1
2026-05-09 23:00:08,104,,no_attack,5,1.008000,1.008000,808.620690,808.620690,1.034997,1,1
2026-05-09 23:00:12,105,,no_attack,1,1.037000,1.037000,470.793103,470.793103,1.039684,1,1
2026-05-09 23:00:12,105,,no_attack,2,1.002000,1.002000,499.758621,499.758621,1.036521,1,1
2026-05-09 23:00:12,105,,no_attack,3,1.022000,1.022000,455.137931,455.137931,1.034000,1,1
2026-05-09 23:00:12,105,,no_attack,4,1.014000,1.014000,266.137931,266.137931,1.031801,1,1
2026-05-09 23:00:12,105,,no_attack,5,0.996000,0.996000,894.551724,894.551724,1.032787,1,1
2026-05-09 23:00:16,106,,no_attack,1,0.983000,0.983000,692.103448,692.103448,1.039444,1,1
2026-05-09 23:00:16,106,,no_attack,2,1.014000,1.014000,790.413793,790.413793,1.038049,1,1
2026-05-09 23:00:16,106,,no_attack,3,1.035000,1.035000,780.517241,780.517241,1.034625,1,1
