timestamp_b,waktu,bus,v_berfore_b,v_after_b,i_before_b,i_after_b,v_dt_b,timestamp_m,v_berfore_m,v_after_m,i_before_m,i_after_m,v_dt_m,delta_i_m,delta_i_b,abs_delta_i_m,abs_delta_i_b,drift_v_dt,abs_drift_v_dt,pct_i_inj_m,pct_v_dt_vs_b
2026-05-12 23:46:28,45,1,1.048,1.048,309.310345,309.310345,1.043714,2026-05-12 23:26:14,1.029,1.029,182.896552,182.896552,1.02381,0.0,0.0,0.0,0.0,-0.019903999999999922,0.019903999999999922,0.0,1.9070358336603286
2026-05-12 23:46:28,45,2,1.043,1.043,133.0,133.0,1.045604,2026-05-12 23:26:14,0.952,0.952,181.758621,1521.0,1.02985,1339.241379,0.0,1339.241379,0.0,-0.015754000000000046,0.015754000000000046,736.8241265605545,1.5066889553725076
2026-05-12 23:46:28,45,3,1.047,1.047,159.206897,159.206897,1.038184,2026-05-12 23:26:14,0.982,0.982,476.896552,1518.37931,1.014835,1041.482758,0.0,1041.482758,0.0,-0.023349000000000064,0.023349000000000064,218.38756255384385,2.249023292355674
2026-05-12 23:46:28,45,4,1.046,1.046,195.896552,195.896552,1.035234,2026-05-12 23:26:14,1.046,1.046,201.586207,201.586207,1.000085,0.0,0.0,0.0,0.0,-0.0351490000000001,0.0351490000000001,0.0,3.39527101757162
2026-05-12 23:46:28,45,5,0.96,0.96,290.827586,290.827586,1.036983,2026-05-12 23:26:14,1.014,1.014,260.344828,260.344828,0.998738,0.0,0.0,0.0,0.0,-0.03824499999999997,0.03824499999999997,0.0,3.6881028872333435
2026-05-12 23:46:32,46,1,1.022,1.022,221.137931,221.137931,1.043585,2026-05-12 23:26:18,1.048,1.048,309.310345,1675.827586,1.031145,1366.517241,0.0,1366.517241,0.0,-0.012440000000000007,0.012440000000000007,441.794869997656,1.1920447292821916
2026-05-12 23:46:32,46,2,1.01,1.01,310.0,310.0,1.046697,2026-05-12 23:26:18,1.043,1.043,133.0,1668.655172,1.026125,1535.655172,0.0,1535.655172,0.0,-0.020572000000000035,0.020572000000000035,1154.6279401907675,1.9654207454827735
2026-05-12 23:46:32,46,3,0.988,0.988,345.965517,345.965517,1.039533,2026-05-12 23:26:18,1.047,1.047,159.206897,1697.758621,1.015214,1538.551724,0.0,1538.551724,0.0,-0.02431899999999998,0.02431899999999998,966.3850896711773,2.3394158700691388
2026-05-12 23:46:32,46,4,0.975,0.975,410.275862,410.275862,1.036698,2026-05-12 23:26:18,1.046,1.046,195.896552,1646.344828,1.004603,1450.448276,0.0,1450.448276,0.0,-0.032094999999999985,0.032094999999999985,740.4154150685847,3.0958871309717115
2026-05-12 23:46:32,46,5,0.95,0.95,521.655172,521.655172,1.038332,2026-05-12 23:26:18,0.96,0.96,290.827586,1595.482759,1.008641,1304.655173,0.0,1304.655173,0.0,-0.029691000000000134,0.029691000000000134,448.60090009274126,2.8594900254836824
2026-05-12 23:46:36,47,1,1.022,1.022,221.137931,221.137931,1.044061,2026-05-12 23:26:23,1.022,1.022,221.137931,221.137931,1.02144,0.0,0.0,0.0,0.0,-0.022621000000000002,0.022621000000000002,0.0,2.166635855408223
2026-05-12 23:46:36,47,2,1.01,1.01,310.0,310.0,1.046014,2026-05-12 23:26:23,1.01,1.01,310.0,310.0,1.011518,0.0,0.0,0.0,0.0,-0.03449600000000008,0.03449600000000008,0.0,3.297852606850535
2026-05-12 23:46:36,47,3,0.988,0.988,345.965517,345.965517,1.039028,2026-05-12 23:26:23,0.988,0.988,345.965517,345.965517,0.996123,0.0,0.0,0.0,0.0,-0.04290500000000008,0.04290500000000008,0.0,4.129340110055425
2026-05-12 23:46:36,47,4,0.975,0.975,410.275862,410.275862,1.035856,2026-05-12 23:26:23,0.975,0.975,410.275862,410.275862,0.989069,0.0,0.0,0.0,0.0,-0.046787000000000134,0.046787000000000134,0.0,4.516747497222843
2026-05-12 23:46:36,47,5,0.95,0.95,521.655172,521.655172,1.037426,2026-05-12 23:26:23,0.95,0.95,521.655172,521.655172,0.991244,0.0,0.0,0.0,0.0,-0.046181999999999945,0.046181999999999945,0.0,4.451594615469826
2026-05-12 23:46:41,48,1,1.002,1.002,403.344828,403.344828,1.044367,2026-05-12 23:26:27,1.002,1.002,403.344828,1636.310345,1.030639,1232.965517,0.0,1232.965517,0.0,-0.013727999999999962,0.013727999999999962,305.68521730075287,1.3144804447914533
2026-05-12 23:46:41,48,2,1.024,1.024,374.344828,374.344828,1.045562,2026-05-12 23:26:27,1.024,1.024,374.344828,374.344828,1.026945,0.0,0.0,0.0,0.0,-0.018617000000000106,0.018617000000000106,0.0,1.7805735080458516
2026-05-12 23:46:41,48,3,0.986,0.986,120.517241,120.517241,1.038685,2026-05-12 23:26:27,0.986,0.986,120.517241,1606.551724,1.017911,1486.034483,0.0,1486.034483,0.0,-0.02077400000000007,0.02077400000000007,1233.0472041502576,2.0000288807482325
2026-05-12 23:46:41,48,4,1.016,1.016,229.689655,229.689655,1.035289,2026-05-12 23:26:27,1.016,1.016,229.689655,1652.586207,1.013908,1422.8965520000002,0.0,1422.8965520000002,0.0,-0.021380999999999872,0.021380999999999872,619.4865614670955,2.065220434038
2026-05-12 23:46:41,48,5,0.981,0.981,470.275862,470.275862,1.036819,2026-05-12 23:26:27,0.981,0.981,470.275862,1548.482759,1.015538,1078.206897,0.0,1078.206897,0.0,-0.021280999999999883,0.021280999999999883,229.27115376959077,2.052527970598012
2026-05-12 23:46:45,49,1,1.02,1.02,215.586207,215.586207,1.043314,2026-05-12 23:26:31,1.02,1.02,215.586207,1644.344828,1.022707,1428.758621,0.0,1428.758621,0.0,-0.020607000000000042,0.020607000000000042,662.7319225356011,1.975148419387505
2026-05-12 23:46:45,49,2,0.98,0.98,273.103448,273.103448,1.045454,2026-05-12 23:26:31,0.98,0.98,273.103448,273.103448,1.023407,0.0,0.0,0.0,0.0,-0.02204700000000015,0.02204700000000015,0.0,2.1088445765104633
2026-05-12 23:46:45,49,3,0.99,0.99,220.413793,220.413793,1.039678,2026-05-12 23:26:31,0.99,0.99,220.413793,1661.482759,1.007102,1441.068966,0.0,1441.068966,0.0,-0.03257600000000016,0.03257600000000016,653.8016245934227,3.1332778003061885
2026-05-12 23:46:45,49,4,0.962,0.962,283.793103,283.793103,1.03647,2026-05-12 23:26:31,0.962,0.962,283.793103,1696.206897,0.99596,1412.413794,0.0,1412.413794,0.0,-0.040510000000000046,0.040510000000000046,497.6913723738686,3.908458514082941
2026-05-12 23:46:45,49,5,1.044,1.044,370.034483,370.034483,1.037809,2026-05-12 23:26:31,1.044,1.044,370.034483,1516.793103,0.998402,1146.75862,0.0,1146.75862,0.0,-0.03940699999999997,0.03940699999999997,309.9058789342455,3.7971341510845082
2026-05-12 23:46:49,50,1,1.04,1.04,345.206897,345.206897,1.044002,2026-05-12 23:26:35,1.02,1.02,215.586207,215.586207,1.016804,0.0,0.0,0.0,0.0,-0.027198000000000055,0.027198000000000055,0.0,2.6051674205555524
2026-05-12 23:46:49,50,2,0.98,0.98,336.068966,336.068966,1.045764,2026-05-12 23:26:35,0.98,0.98,273.103448,273.103448,1.020815,0.0,0.0,0.0,0.0,-0.024948999999999888,0.024948999999999888,0.0,2.38571991158069
2026-05-12 23:46:49,50,3,0.95,0.95,225.689655,225.689655,1.039866,2026-05-12 23:26:35,0.99,0.99,220.413793,220.413793,0.998532,0.0,0.0,0.0,0.0,-0.04133399999999998,0.04133399999999998,0.0,3.974935228216965
2026-05-12 23:46:49,50,4,0.992,0.992,345.896552,345.896552,1.036718,2026-05-12 23:26:35,0.962,0.962,283.793103,283.793103,0.982012,0.0,0.0,0.0,0.0,-0.05470600000000003,0.05470600000000003,0.0,5.276844807096199
2026-05-12 23:46:49,50,5,1.014,1.014,288.37931,288.37931,1.038067,2026-05-12 23:26:35,1.044,1.044,370.034483,370.034483,0.984966,0.0,0.0,0.0,0.0,-0.053101000000000065,0.053101000000000065,0.0,5.115373087560468
2026-05-12 23:46:53,51,1,1.04,1.04,345.206897,345.206897,1.043423,2026-05-12 23:26:39,1.04,1.04,345.206897,1570.206897,1.026601,1225.0,0.0,1225.0,0.0,-0.016821999999999893,0.016821999999999893,354.85965289140887,1.6121937108802427
2026-05-12 23:46:53,51,2,0.98,0.98,336.068966,336.068966,1.045703,2026-05-12 23:26:39,0.98,0.98,336.068966,1636.103448,1.031559,1300.034482,0.0,1300.034482,0.0,-0.014144000000000156,0.014144000000000156,386.83562293926417,1.3525829022652058
2026-05-12 23:46:53,51,3,0.95,0.95,225.689655,225.689655,1.040144,2026-05-12 23:26:39,0.95,0.95,225.689655,1552.827586,1.01662,1327.1379310000002,0.0,1327.1379310000002,0.0,-0.02352399999999988,0.02352399999999988,588.0366670415768,2.2616099287583045
2026-05-12 23:46:53,51,4,0.992,0.992,345.896552,345.896552,1.037129,2026-05-12 23:26:39,0.992,0.992,345.896552,1508.344828,0.988816,1162.448276,0.0,1162.448276,0.0,-0.04831299999999994,0.04831299999999994,336.0681874155595,4.658340471958312
2026-05-12 23:46:53,51,5,1.014,1.014,288.37931,288.37931,1.038609,2026-05-12 23:26:39,1.014,1.014,288.37931,1588.103448,0.995974,1299.724138,0.0,1299.724138,0.0,-0.04263499999999987,0.04263499999999987,450.699508745272,4.105009677265436
2026-05-12 23:46:57,52,1,0.994,0.994,183.241379,183.241379,1.043045,2026-05-12 23:26:43,0.994,0.994,183.241379,1536.344828,1.018667,1353.103449,0.0,1353.103449,0.0,-0.02437800000000001,0.02437800000000001,738.4267947556388,2.3371954207755232
2026-05-12 23:46:57,52,2,0.997,0.997,486.241379,486.241379,1.045662,2026-05-12 23:26:43,0.997,0.997,486.241379,1633.241379,1.01777,1147.0,0.0,1147.0,0.0,-0.027892000000000028,0.027892000000000028,235.89107122063533,2.6674011270684037
2026-05-12 23:46:57,52,3,1.029,1.029,158.103448,158.103448,1.040322,2026-05-12 23:26:43,1.029,1.029,158.103448,1670.62069,1.001217,1512.517242,0.0,1512.517242,0.0,-0.039104999999999945,0.039104999999999945,956.6630276357855,3.7589323269536377
2026-05-12 23:46:57,52,4,0.958,0.958,328.724138,328.724138,1.037394,2026-05-12 23:26:43,0.958,0.958,328.724138,1584.586207,0.978122,1255.862069,0.0,1255.862069,0.0,-0.05927199999999988,0.05927199999999988,382.0413288845819,5.713547595500303
2026-05-12 23:46:57,52,5,1.012,1.012,232.586207,232.586207,1.038959,2026-05-12 23:26:43,1.012,1.012,232.586207,232.586207,0.978019,0.0,0.0,0.0,0.0,-0.060939999999999994,0.060939999999999994,0.0,5.865486505371735
2026-05-12 23:47:01,53,1,1.031,1.031,405.931034,405.931034,1.044058,2026-05-12 23:26:47,1.031,1.031,405.931034,1629.103448,1.013977,1223.1724140000001,0.0,1223.1724140000001,0.0,-0.030081000000000024,0.030081000000000024,301.32517805641544,2.881161771777852
2026-05-12 23:47:01,53,2,1.016,1.016,183.827586,183.827586,1.044969,2026-05-12 23:26:47,1.016,1.016,183.827586,1657.448276,1.006071,1473.6206900000002,0.0,1473.6206900000002,0.0,-0.0388980000000001,0.0388980000000001,801.6319607132743,3.7224070726285685
2026-05-12 23:47:01,53,3,0.969,0.969,101.896552,101.896552,1.040369,2026-05-12 23:26:47,0.969,0.969,101.896552,1563.862069,0.986153,1461.965517,0.0,1461.965517,0.0,-0.05421600000000015,0.05421600000000015,1434.7546349286224,5.211227934308679
2026-05-12 23:47:01,53,4,0.974,0.974,305.103448,305.103448,1.037763,2026-05-12 23:26:47,0.974,0.974,305.103448,1682.896552,0.950108,1377.7931039999999,0.0,1377.7931039999999,0.0,-0.08765500000000004,0.08765500000000004,451.58227759005104,8.446533545282948
2026-05-12 23:47:01,53,5,1.034,1.034,116.068966,116.068966,1.03941,2026-05-12 23:26:47,1.034,1.034,116.068966,1589.068966,0.960445,1473.0,0.0,1473.0,0.0,-0.07896499999999995,0.07896499999999995,1269.0730675668028,7.597098346564779
2026-05-12 23:47:05,54,1,0.991,0.991,368.551724,368.551724,1.043119,2026-05-12 23:26:51,0.991,0.991,368.551724,368.551724,1.009091,0.0,0.0,0.0,0.0,-0.03402799999999995,0.03402799999999995,0.0,3.262139791086017
2026-05-12 23:47:05,54,2,0.969,0.969,407.172414,407.172414,1.04615,2026-05-12 23:26:51,0.969,0.969,407.172414,407.172414,0.996222,0.0,0.0,0.0,0.0,-0.04992799999999986,0.04992799999999986,0.0,4.772546953331204
2026-05-12 23:47:05,54,3,0.999,0.999,195.62069,195.62069,1.041194,2026-05-12 23:26:51,0.999,0.999,195.62069,195.62069,0.973242,0.0,0.0,0.0,0.0,-0.0679519999999999,0.0679519999999999,0.0,6.526353391849777
2026-05-12 23:47:05,54,4,1.014,1.014,89.103448,89.103448,1.038461,2026-05-12 23:26:51,1.014,1.014,89.103448,89.103448,0.944912,0.0,0.0,0.0,0.0,-0.0935490000000001,0.0935490000000001,0.0,9.008426884583614
2026-05-12 23:47:05,54,5,1.025,1.025,416.724138,416.724138,1.040247,2026-05-12 23:26:51,1.025,1.025,416.724138,416.724138,0.946705,0.0,0.0,0.0,0.0,-0.0935419999999999,0.0935419999999999,0.0,8.992287400019132
2026-05-12 23:47:09,55,1,0.96,0.96,286.551724,286.551724,1.042816,2026-05-12 23:26:55,0.991,0.991,368.551724,1578.103448,1.00701,1209.5517240000001,0.0,1209.5517240000001,0.0,-0.035806000000000004,0.035806000000000004,328.1904932068898,3.4335875135847673
2026-05-12 23:47:09,55,2,0.967,0.967,527.034483,527.034483,1.04583,2026-05-12 23:26:55,0.969,0.969,407.172414,1642.137931,1.013908,1234.965517,0.0,1234.965517,0.0,-0.031922000000000006,0.031922000000000006,303.3028445701559,3.0523125144121774
2026-05-12 23:47:09,55,3,1.0,1.0,109.965517,109.965517,1.041377,2026-05-12 23:26:55,0.999,0.999,195.62069,1542.931034,0.997447,1347.310344,0.0,1347.310344,0.0,-0.043930000000000025,0.043930000000000025,688.7361132979538,4.218453063378151
2026-05-12 23:47:09,55,4,0.974,0.974,473.551724,473.551724,1.039408,2026-05-12 23:26:55,0.974,0.974,473.551724,1627.37931,0.956869,1153.827586,0.0,1153.827586,0.0,-0.08253900000000014,0.08253900000000014,243.65397169654491,7.940962540272011
2026-05-12 23:47:09,55,5,0.995,0.995,442.931034,442.931034,1.040787,2026-05-12 23:26:55,0.995,0.995,442.931034,1511.793103,0.964399,1068.862069,0.0,1068.862069,0.0,-0.0763879999999999,0.0763879999999999,241.3156867637419,7.339446008319228
2026-05-12 23:47:14,56,1,0.96,0.96,286.551724,286.551724,1.043153,2026-05-12 23:26:59,0.96,0.96,286.551724,1564.827586,1.02062,1278.2758620000002,0.0,1278.2758620000002,0.0,-0.022532999999999914,0.022532999999999914,446.08904797205474,2.16008581467906
2026-05-12 23:47:14,56,2,0.967,0.967,527.034483,527.034483,1.044788,2026-05-12 23:26:59,0.967,0.967,527.034483,527.034483,0.965394,0.0,0.0,0.0,0.0,-0.07939400000000008,0.07939400000000008,0.0,7.599053580631624
2026-05-12 23:47:14,56,3,1.0,1.0,109.965517,109.965517,1.040765,2026-05-12 23:26:59,1.0,1.0,109.965517,1661.758621,0.970919,1551.7931039999999,0.0,1551.7931039999999,0.0,-0.06984599999999996,0.06984599999999996,1411.1633648649752,6.711025056846619
2026-05-12 23:47:14,56,4,0.974,0.974,473.551724,473.551724,1.03782,2026-05-12 23:26:59,0.974,0.974,473.551724,1529.965517,0.961552,1056.4137930000002,0.0,1056.4137930000002,0.0,-0.076268,0.076268,223.08308411293407,7.348865884884791
2026-05-12 23:47:14,56,5,0.995,0.995,442.931034,442.931034,1.039323,2026-05-12 23:26:59,0.995,0.995,442.931034,442.931034,0.963141,0.0,0.0,0.0,0.0,-0.07618199999999997,0.07618199999999997,0.0,7.329963825172764
2026-05-12 23:47:18,57,1,1.016,1.016,514.482759,514.482759,1.043368,2026-05-12 23:27:03,1.016,1.016,514.482759,514.482759,0.996941,0.0,0.0,0.0,0.0,-0.04642700000000011,0.04642700000000011,0.0,4.4497243499420005
2026-05-12 23:47:18,57,2,1.008,1.008,501.655172,501.655172,1.044089,2026-05-12 23:27:03,1.008,1.008,501.655172,501.655172,1.001992,0.0,0.0,0.0,0.0,-0.04209700000000005,0.04209700000000005,0.0,4.031935970945072
2026-05-12 23:47:18,57,3,1.039,1.039,344.37931,344.37931,1.04033,2026-05-12 23:27:03,1.039,1.039,344.37931,344.37931,0.972271,0.0,0.0,0.0,0.0,-0.06805899999999998,0.06805899999999998,0.0,6.5420587635249765
2026-05-12 23:47:18,57,4,1.02,1.02,303.689655,303.689655,1.036735,2026-05-12 23:27:03,1.02,1.02,303.689655,303.689655,0.909745,0.0,0.0,0.0,0.0,-0.12698999999999994,0.12698999999999994,0.0,12.24903180441575
2026-05-12 23:47:18,57,5,1.033,1.033,318.793103,318.793103,1.03832,2026-05-12 23:27:03,1.033,1.033,318.793103,318.793103,0.920724,0.0,0.0,0.0,0.0,-0.11759599999999992,0.11759599999999992,0.0,11.32560288607981
2026-05-12 23:47:22,58,1,1.039,1.039,399.689655,399.689655,1.041739,2026-05-12 23:27:07,1.039,1.039,399.689655,1510.0,1.02581,1110.3103449999999,0.0,1110.3103449999999,0.0,-0.01592899999999986,0.01592899999999986,277.7931148160611,1.5290778193682948
2026-05-12 23:47:22,58,2,0.997,0.997,202.724138,202.724138,1.043587,2026-05-12 23:27:07,0.997,0.997,202.724138,202.724138,0.998442,0.0,0.0,0.0,0.0,-0.04514499999999999,0.04514499999999999,0.0,4.325945029666001
2026-05-12 23:47:22,58,3,0.974,0.974,378.448276,378.448276,1.040137,2026-05-12 23:27:07,0.974,0.974,378.448276,1506.689655,1.002798,1128.2413789999998,0.0,1128.2413789999998,0.0,-0.03733900000000001,0.03733900000000001,298.1230058553021,3.5898155689204256
2026-05-12 23:47:22,58,4,1.026,1.026,309.413793,309.413793,1.037694,2026-05-12 23:27:07,1.026,1.026,309.413793,309.413793,1.000066,0.0,0.0,0.0,0.0,-0.037627999999999995,0.037627999999999995,0.0,3.626117137011376
2026-05-12 23:47:22,58,5,1.012,1.012,206.37931,206.37931,1.039208,2026-05-12 23:27:07,1.012,1.012,206.37931,1594.344828,1.001825,1387.965518,0.0,1387.965518,0.0,-0.037382999999999944,0.037382999999999944,672.5313265533675,3.597258678149837
2026-05-12 23:47:26,59,1,0.957,0.957,223.344828,223.344828,1.041594,2026-05-12 23:27:11,0.957,0.957,223.344828,1688.448276,1.000699,1465.103448,0.0,1465.103448,0.0,-0.040894999999999904,0.040894999999999904,655.9827037679033,3.9261938875164377
2026-05-12 23:47:26,59,2,0.977,0.977,234.206897,234.206897,1.044818,2026-05-12 23:27:11,0.977,0.977,234.206897,234.206897,1.02007,0.0,0.0,0.0,0.0,-0.024747999999999992,0.024747999999999992,0.0,2.3686421918758644
2026-05-12 23:47:26,59,3,1.004,1.004,148.413793,148.413793,1.040253,2026-05-12 23:27:11,1.004,1.004,148.413793,1614.62069,0.998732,1466.206897,0.0,1466.206897,0.0,-0.04152100000000014,0.04152100000000014,987.91820994752,3.9914328495169737
2026-05-12 23:47:26,59,4,0.973,0.973,404.551724,404.551724,1.03816,2026-05-12 23:27:11,0.973,0.973,404.551724,404.551724,0.959982,0.0,0.0,0.0,0.0,-0.07817799999999997,0.07817799999999997,0.0,7.53043846080523
2026-05-12 23:47:26,59,5,1.02,1.02,114.0,114.0,1.03978,2026-05-12 23:27:11,1.02,1.02,114.0,1682.103448,0.965693,1568.103448,0.0,1568.103448,0.0,-0.0740869999999999,0.0740869999999999,1375.5293282848306,7.12525725910744
2026-05-12 23:47:30,60,1,0.99,0.99,330.068966,330.068966,1.042982,2026-05-12 23:27:15,0.99,0.99,330.068966,330.068966,1.017007,0.0,0.0,0.0,0.0,-0.02597500000000008,0.02597500000000008,0.0,2.490455249955946
2026-05-12 23:47:30,60,2,0.991,0.991,180.655172,180.655172,1.045679,2026-05-12 23:27:15,0.991,0.991,180.655172,180.655172,1.004476,0.0,0.0,0.0,0.0,-0.0412030000000001,0.0412030000000001,0.0,3.9403105504267555
2026-05-12 23:47:30,60,3,0.992,0.992,490.448276,490.448276,1.040547,2026-05-12 23:27:15,0.992,0.992,490.448276,490.448276,0.999905,0.0,0.0,0.0,0.0,-0.04064200000000007,0.04064200000000007,0.0,3.905830295118025
2026-05-12 23:47:30,60,4,1.008,1.008,391.068966,391.068966,1.037904,2026-05-12 23:27:15,1.008,1.008,391.068966,391.068966,0.993209,0.0,0.0,0.0,0.0,-0.04469499999999993,0.04469499999999993,0.0,4.306274949989323
2026-05-12 23:47:30,60,5,1.035,1.035,410.586207,410.586207,1.039795,2026-05-12 23:27:15,1.035,1.035,410.586207,410.586207,0.991909,0.0,0.0,0.0,0.0,-0.047885999999999984,0.047885999999999984,0.0,4.605330854057451
2026-05-12 23:47:34,61,1,0.99,0.99,330.068966,330.068966,1.042986,2026-05-12 23:27:19,0.988,0.988,91.758621,91.758621,1.00897,0.0,0.0,0.0,0.0,-0.034016000000000046,0.034016000000000046,0.0,3.2614052314590984
2026-05-12 23:47:34,61,2,0.991,0.991,180.655172,180.655172,1.045886,2026-05-12 23:27:19,0.985,0.985,426.206897,1578.0,1.029406,1151.793103,0.0,1151.793103,0.0,-0.01648000000000005,0.01648000000000005,270.24271742312345,1.5756975410554375
2026-05-12 23:47:34,61,3,0.992,0.992,490.448276,490.448276,1.039625,2026-05-12 23:27:19,1.035,1.035,490.586207,490.586207,1.011797,0.0,0.0,0.0,0.0,-0.027827999999999964,0.027827999999999964,0.0,2.6767343968481536
2026-05-12 23:47:34,61,4,1.008,1.008,391.068966,391.068966,1.036932,2026-05-12 23:27:19,0.991,0.991,420.655172,1503.896552,0.98483,1083.24138,0.0,1083.24138,0.0,-0.05210199999999998,0.05210199999999998,257.5129106994246,5.024630346999965
2026-05-12 23:47:34,61,5,1.035,1.035,410.586207,410.586207,1.038711,2026-05-12 23:27:19,1.004,1.004,352.103448,1551.965517,0.988867,1199.862069,0.0,1199.862069,0.0,-0.04984399999999989,0.04984399999999989,340.76975741296985,4.798639848043727
2026-05-12 23:47:38,62,1,0.988,0.988,91.758621,91.758621,1.042986,2026-05-12 23:27:23,0.988,0.988,91.758621,1646.62069,1.033975,1554.862069,0.0,1554.862069,0.0,-0.00901099999999988,0.00901099999999988,1694.5133166886485,0.8639617397894375
2026-05-12 23:47:38,62,2,0.985,0.985,426.206897,426.206897,1.046009,2026-05-12 23:27:23,0.985,0.985,426.206897,1518.206897,0.998467,1092.0,0.0,1092.0,0.0,-0.04754199999999997,0.04754199999999997,256.213591362381,4.545085171786201
2026-05-12 23:47:38,62,3,1.035,1.035,490.586207,490.586207,1.039003,2026-05-12 23:27:23,1.035,1.035,490.586207,490.586207,1.002633,0.0,0.0,0.0,0.0,-0.03636999999999979,0.03636999999999979,0.0,3.500471121353363
2026-05-12 23:47:38,62,4,0.991,0.991,420.655172,420.655172,1.036274,2026-05-12 23:27:23,0.991,0.991,420.655172,1656.344828,0.993693,1235.689656,0.0,1235.689656,0.0,-0.04258099999999987,0.04258099999999987,293.75358614691277,4.109048375131421
2026-05-12 23:47:38,62,5,1.004,1.004,352.103448,352.103448,1.037981,2026-05-12 23:27:23,1.004,1.004,352.103448,352.103448,0.993311,0.0,0.0,0.0,0.0,-0.04466999999999999,0.04466999999999999,0.0,4.303546977927776
2026-05-12 23:47:42,63,1,0.972,0.972,190.0,190.0,1.044633,2026-05-12 23:27:27,0.972,0.972,190.0,1514.724138,1.022874,1324.724138,0.0,1324.724138,0.0,-0.021758999999999862,0.021758999999999862,697.2232268567199,2.082932472856069
2026-05-12 23:47:42,63,2,0.993,0.993,101.482759,101.482759,1.044872,2026-05-12 23:27:27,0.993,0.993,101.482759,1620.793103,1.018925,1519.310344,0.0,1519.310344,0.0,-0.025946999999999942,0.025946999999999942,1497.1117695261737,2.4832706757542775
2026-05-12 23:47:42,63,3,0.983,0.983,393.586207,393.586207,1.038123,2026-05-12 23:27:27,0.983,0.983,393.586207,1531.413793,1.008228,1137.8275859999999,0.0,1137.8275859999999,0.0,-0.029895000000000005,0.029895000000000005,289.09234187393065,2.879716562604127
2026-05-12 23:47:42,63,4,0.99,0.99,162.310345,162.310345,1.035791,2026-05-12 23:27:27,0.99,0.99,162.310345,1627.724138,0.974447,1465.413793,0.0,1465.413793,0.0,-0.061343999999999954,0.061343999999999954,902.8468172940743,5.922430291513988
2026-05-12 23:47:42,63,5,0.996,0.996,144.724138,144.724138,1.037535,2026-05-12 23:27:27,0.996,0.996,144.724138,1592.896552,0.983482,1448.172414,0.0,1448.172414,0.0,-0.05405300000000013,0.05405300000000013,1000.6433094067327,5.209751955153571
2026-05-12 23:47:46,64,1,1.012,1.012,98.724138,98.724138,1.045226,2026-05-12 23:27:31,1.012,1.012,98.724138,98.724138,1.017417,0.0,0.0,0.0,0.0,-0.027808999999999973,0.027808999999999973,0.0,2.660572926180007
2026-05-12 23:47:46,64,2,0.989,0.989,340.206897,340.206897,1.046196,2026-05-12 23:27:31,0.989,0.989,340.206897,340.206897,1.008173,0.0,0.0,0.0,0.0,-0.03802299999999992,0.03802299999999992,0.0,3.6344050219706316
2026-05-12 23:47:46,64,3,0.952,0.952,389.551724,389.551724,1.038967,2026-05-12 23:27:31,0.952,0.952,389.551724,389.551724,0.993354,0.0,0.0,0.0,0.0,-0.045613000000000015,0.045613000000000015,0.0,4.390226056852407
2026-05-12 23:47:46,64,4,0.963,0.963,302.413793,302.413793,1.037387,2026-05-12 23:27:31,0.963,0.963,302.413793,302.413793,0.967159,0.0,0.0,0.0,0.0,-0.07022800000000007,0.07022800000000007,0.0,6.769701175386143
2026-05-12 23:47:46,64,5,0.955,0.955,267.034483,267.034483,1.039085,2026-05-12 23:27:31,0.955,0.955,267.034483,267.034483,0.967972,0.0,0.0,0.0,0.0,-0.07111299999999998,0.07111299999999998,0.0,6.843809691369029
2026-05-12 23:47:50,65,1,0.971,0.971,238.896552,238.896552,1.046087,2026-05-12 23:27:35,0.971,0.971,238.896552,1679.344828,1.029091,1440.448276,0.0,1440.448276,0.0,-0.01699600000000001,0.01699600000000001,602.9590037659523,1.6247214604285107
2026-05-12 23:47:50,65,2,1.026,1.026,248.517241,248.517241,1.045738,2026-05-12 23:27:35,1.026,1.026,248.517241,1591.344828,1.024803,1342.827587,0.0,1342.827587,0.0,-0.020935000000000148,0.020935000000000148,540.3357836234155,2.0019354733193966
2026-05-12 23:47:50,65,3,1.025,1.025,443.275862,443.275862,1.0389,2026-05-12 23:27:35,1.025,1.025,443.275862,1624.862069,1.015761,1181.586207,0.0,1181.586207,0.0,-0.02313900000000002,0.02313900000000002,266.55775909007707,2.2272595993577267
2026-05-12 23:47:50,65,4,0.975,0.975,127.275862,127.275862,1.03745,2026-05-12 23:27:35,0.975,0.975,127.275862,1694.758621,0.990247,1567.482759,0.0,1567.482759,0.0,-0.047202999999999995,0.047202999999999995,1231.5632532776463,4.549906015181545
2026-05-12 23:47:50,65,5,0.951,0.951,342.068966,342.068966,1.039153,2026-05-12 23:27:35,0.951,0.951,342.068966,1516.37931,0.997598,1174.310344,0.0,1174.310344,0.0,-0.04155500000000001,0.04155500000000001,343.29636923772745,3.998929893866515
2026-05-12 23:47:54,66,1,0.971,0.971,238.896552,238.896552,1.045753,2026-05-12 23:27:39,1.049,1.049,230.655172,1522.0,1.020264,1291.344828,0.0,1291.344828,0.0,-0.025488999999999873,0.025488999999999873,559.8594695294347,2.43738243883843
2026-05-12 23:47:54,66,2,1.026,1.026,248.517241,248.517241,1.045886,2026-05-12 23:27:39,1.014,1.014,425.724138,1522.241379,1.011766,1096.517241,0.0,1096.517241,0.0,-0.03412000000000015,0.03412000000000015,257.565202568887,3.262305831359927
